Dataset,Execution,Time,Fitness_train,Fitness_test,Number_of_nodes,Number_of_nodes_real,Depth,Expression
energyHeating,11,20.071548699,3.648177779968041,3.9455765549633455,32,32,10,"mylog(mysquare(mydiv(myprod(mylog(+(myexp(-(myexp(-100.0), myexp(-3.142))), myprod(Overall height, mysquare(myprod(Overall height, Glazing area))))), myprod(Overall height, myprod(myexp(Overall height), Surface Area))), mydiv(myexp(myexp(mylog(-(10.0, Overall height)))), 10.0))))"
energyHeating,12,18.6673911,4.244633784866877,4.470888988610931,38,38,10,"mylog(mysquare(+(+(mydiv(10.0, myexp(-(-(1.571, Overall height), 1.571))), myprod(+(-(1.571, 10.0), myprod(myprod(-100.0, 1.571), 1.571)), 1.571)), mysquare(mydiv(mysqrt(myexp(myprod(mysquare(1.571), 3.142))), myexp(-(-(1.571, Overall height), mylog(Glazing area))))))))"
energyHeating,13,19.948155001,3.3918796256375194,3.5868355413665,39,39,10,"mysqrt(+(myprod(myprod(mysquare(Overall height), mydiv(mysqrt(myprod(-(-1.571, Wall area), -(mydiv(Glazing area, Relative Compactness), mysquare(1.571)))), myprod(mylog(Wall area), mydiv(Relative Compactness, Glazing area)))), Overall height), +(100.0, myprod(myprod(mysquare(Overall height), myexp(-(mydiv(Orientation, Roof Area), mylog(Relative Compactness)))), Overall height))))"
energyHeating,14,13.519854099,4.046589251781589,4.087282829423317,40,40,10,"mydiv(Wall area, mylog(mydiv(mysqrt(-(-(myexp(mydiv(mydiv(Surface Area, -1.571), -(-10.0, Overall height))), Surface Area), myprod(myprod(mydiv(Surface Area, -1.571), Surface Area), myexp(-(myexp(0.0), +(0.0, -10.0)))))), mysqrt(mysquare(-(-3.142, -(mydiv(-1.571, -(-3.142, 1.0)), Overall height)))))))"
energyHeating,15,15.1368946,3.6735373602066157,3.7718022561535616,25,25,10,"mysquare(+(+(mydiv(Overall height, mylog(mysquare(mylog(mydiv(mysquare(Glazing area), 10.0))))), mysqrt(Overall height)), mylog(mysqrt(myprod(mysqrt(Wall area), mysquare(-(myexp(0.0), mylog(1.571))))))))"
energyHeating,16,12.291522401,3.2428126220085165,3.3733814429264353,24,24,9,"mysqrt(myprod(mysqrt(-(Wall area, +(Glazing area, +(Glazing area, myexp(myprod(Relative Compactness, 3.142)))))), mysqrt(myexp(+(Glazing area, +(Glazing area, +(Glazing area, +(Overall height, Glazing area))))))))"
energyHeating,17,18.5300161,4.288097384674052,4.439421670369356,23,23,8,"-(Overall height, mylog(mydiv(mysquare(mydiv(-(mydiv(Overall height, 10.0), Relative Compactness), -(myexp(Overall height), 10.0))), -(-(myexp(Overall height), 10.0), -(10.0, -10.0)))))"
energyHeating,18,11.7109504,4.404935083116038,4.657378161951935,24,24,10,"myexp(myexp(mydiv(mydiv(mydiv(1.571, myexp(mydiv(1.571, Overall height))), myexp(mydiv(1.571, myexp(Overall height)))), myexp(mydiv(1.571, myexp(mysqrt(+(mysqrt(Wall area), Glazing area distribution))))))))"
energyHeating,19,24.857936699,3.358696668089979,3.5326759855677943,42,42,10,"+(+(Overall height, mydiv(myprod(myprod(Overall height, mysquare(-1.571)), mylog(myprod(mydiv(Wall area, myprod(Roof Area, Relative Compactness)), +(mylog(mydiv(Wall area, 100.0)), mysquare(myexp(Glazing area)))))), mylog(mylog(+(myprod(myprod(10.0, -100.0), myprod(mydiv(Orientation, 1.0), mylog(Glazing area distribution))), +(mysquare(-100.0), -100.0)))))), Overall height)"
energyHeating,20,11.766944701,4.072543882978693,4.389699922713268,20,20,9,"+(+(Overall height, mysquare(mysquare(mysquare(-(mysqrt(myexp(Glazing area)), mydiv(mylog(Wall area), myexp(Overall height))))))), +(Overall height, myexp(mysqrt(Overall height))))"
energyHeating,21,11.1682975,4.602153257873237,4.503305167472382,18,18,10,"mydiv(Wall area, mysquare(-(mysqrt(+(Overall height, mysquare(mydiv(Overall height, mydiv(mydiv(3.142, Glazing area), 1.571))))), mysquare(mysquare(1.571)))))"
energyHeating,22,19.8063968,3.519444091107985,3.7567838909484745,44,44,10,"+(+(+(+(+(+(+(10.0, myprod(Overall height, Glazing area)), myprod(Overall height, Glazing area)), -(Overall height, 3.142)), -(Overall height, -(+(mydiv(myprod(10.0, 1.571), mysqrt(10.0)), mydiv(-(Orientation, Glazing area distribution), myexp(Glazing area distribution))), mysqrt(Overall height)))), -(Overall height, 3.142)), myprod(Overall height, Glazing area)), -(Overall height, 3.142))"
energyHeating,23,20.612247699,4.056371427949817,4.526677422701283,47,47,10,"+(Orientation, -(-(mydiv(-(Overall height, -(-(-10.0, Orientation), +(Relative Compactness, mysqrt(mydiv(Surface Area, Overall height))))), -(Relative Compactness, Overall height)), -(-10.0, Overall height)), -(-(mysquare(+(-1.0, -(+(mysqrt(Overall height), Relative Compactness), mysqrt(mysquare(-3.142))))), +(Relative Compactness, +(Relative Compactness, +(Relative Compactness, Overall height)))), myexp(mysquare(myexp(Glazing area))))))"
energyHeating,24,24.600323599,3.2888073829366293,3.4494560704923494,46,46,10,"myprod(mylog(+(mydiv(-(Overall height, myexp(Overall height)), mydiv(Overall height, myprod(Overall height, myprod(Overall height, myexp(Overall height))))), myprod(+(Overall height, -(Overall height, mysquare(-(myprod(Glazing area, Wall area), Overall height)))), mydiv(-(Overall height, myexp(Overall height)), mydiv(Overall height, myprod(Overall height, +(Wall area, Wall area))))))), mydiv(Overall height, mylog(mysquare(+(Relative Compactness, 10.0)))))"
energyHeating,25,17.584545401,4.124177900758152,4.568957822509805,34,34,10,"myexp(-(-(mylog(100.0), mydiv(3.142, mysqrt(Overall height))), mysquare(mydiv(+(-(Overall height, mydiv(3.142, myexp(Glazing area distribution))), +(3.142, -(0.0, 10.0))), -(0.0, +(3.142, +(myprod(Overall height, mydiv(Glazing area, 1.0)), 3.142)))))))"
energyHeating,26,11.7637445,3.6086919672872604,3.864376157230132,20,20,10,"myprod(+(-1.571, myprod(1.571, myprod(1.571, Overall height))), mylog(mylog(mysquare(myexp(myprod(1.571, myprod(myexp(myprod(1.571, Glazing area)), 1.571)))))))"
energyHeating,27,8.3695577,3.103759772549471,3.1752062212801633,28,28,10,"myprod(mysqrt(myprod(mysqrt(myexp(myexp(mylog(mysquare(mydiv(1.0, Relative Compactness)))))), Overall height)), myprod(mysqrt(myexp(mydiv(Glazing area, myexp(-(mydiv(1.0, -(100.0, Roof Area)), myexp(mylog(Glazing area))))))), Overall height))"
energyHeating,28,6.039622299,4.254334802322543,4.600999347197814,12,12,7,"+(Overall height, +(Overall height, +(Overall height, +(Overall height, myprod(Overall height, mysqrt(Glazing area))))))"
energyHeating,29,12.014548401,4.260924656170293,4.558664692152279,24,24,10,"+(mysqrt(+(myprod(mydiv(-10.0, -(-10.0, mylog(mysqrt(mydiv(Wall area, Glazing area))))), myexp(Overall height)), myprod(myexp(mylog(3.142)), mylog(mysqrt(myexp(100.0)))))), Glazing area)"
energyHeating,30,16.849870799,3.320454412376444,3.5605949329131175,42,42,10,"mylog(mysquare(myprod(myprod(myexp(-(Overall height, -(Relative Compactness, -(myprod(Glazing area, Overall height), Relative Compactness)))), myexp(-(Overall height, mydiv(-(mysqrt(10.0), 1.0), mysquare(myexp(Glazing area distribution)))))), -(Overall height, -(-(Relative Compactness, -(myprod(Glazing area, Glazing area), Relative Compactness)), -(-(myprod(Glazing area, Overall height), Relative Compactness), Relative Compactness))))))"
grossOutput,1,41.557348,0.0502105931961841,0.04918418928932053,26,26,10,"+(labor, +(capital, -(intermediate, mydiv(mysqrt(myprod(mylog(myexp(10.0)), intermediate)), mysquare(myprod(mylog(capital), -(intermediate, myprod(myprod(3.142, -100.0), +(-1.571, -10.0)))))))))"
grossOutput,2,21.9055438,0.04995149554216037,0.04988674957269018,17,17,9,"+(intermediate, -(-(+(labor, +(labor, -(+(labor, +(-1.571, capital)), -1.571))), labor), labor))"
grossOutput,3,12.1193613,0.04995149554265474,0.049886749570998444,5,5,3,"+(labor, +(intermediate, capital))"
grossOutput,4,21.4235117,0.04995149554179309,0.04988674956918435,13,13,9,"+(mysquare(mysqrt(labor)), mysquare(mysqrt(mysquare(mysqrt(+(capital, mysquare(mysqrt(intermediate))))))))"
grossOutput,5,30.0459304,0.04986846906065891,0.05041187456527989,32,32,9,"+(+(+(intermediate, capital), mysquare(mydiv(+(+(+(+(intermediate, 10.0), myexp(10.0)), 10.0), myexp(10.0)), -(myprod(mylog(intermediate), capital), myprod(mydiv(capital, 1.571), -(myexp(10.0), labor)))))), labor)"
grossOutput,6,33.2049135,0.04987242012709874,0.050095416166229444,20,20,8,"+(+(+(capital, intermediate), mydiv(+(myprod(myprod(labor, -1.571), mydiv(mylog(3.142), -(-1.571, capital))), -1.571), labor)), labor)"
grossOutput,7,18.050134499,0.049951495541592825,0.04988674956473096,13,13,9,"-(intermediate, -(-3.142, +(labor, myexp(mylog(+(-3.142, myexp(mylog(capital))))))))"
grossOutput,8,23.3223156,0.049917040037378214,0.051191141364780084,47,47,10,"+(+(+(+(+(+(+(+(intermediate, capital), labor), mydiv(capital, myexp(capital))), mydiv(capital, myexp(capital))), mydiv(capital, myexp(capital))), mydiv(capital, myexp(+(myexp(mysquare(+(0.0, -1.0))), +(mysqrt(capital), mysqrt(0.0)))))), mydiv(capital, myexp(capital))), mydiv(capital, myexp(+(-10.0, intermediate))))"
grossOutput,9,15.4738234,0.049951495542184136,0.0498867495695264,7,7,5,"+(intermediate, +(capital, myexp(mylog(labor))))"
grossOutput,10,32.444727501,0.04995149554073206,0.04988674957120086,7,7,4,"+(myexp(mylog(labor)), +(intermediate, capital))"
grossOutput,11,38.257997299,0.0499172377303293,0.05199955879160139,47,47,10,"+(+(+(+(intermediate, capital), labor), mysquare(mydiv(myprod(myexp(-(myprod(1.571, 10.0), intermediate)), myexp(mydiv(0.0, +(intermediate, intermediate)))), 1.571))), mysquare(mydiv(myexp(-(mydiv(mysqrt(-(1.571, -(1.571, 10.0))), capital), myexp(myprod(-(mysquare(0.0), mylog(3.142)), myprod(mysquare(3.142), intermediate))))), capital)))"
grossOutput,12,47.551682401,0.04993394121067038,0.04992217353382932,25,25,10,"-(intermediate, -(myprod(myprod(mylog(mysqrt(mylog(mydiv(capital, 10.0)))), myexp(-3.142)), myprod(mysquare(mylog(mylog(mysqrt(mylog(10.0))))), myexp(-3.142))), +(capital, labor)))"
grossOutput,13,38.933500001,0.04991913308533041,0.05003320349691105,38,38,9,"-(+(100.0, -(+(100.0, labor), -(100.0, +(intermediate, capital)))), -(100.0, myexp(+(-(mydiv(-(100.0, +(intermediate, labor)), -100.0), 1.0), +(mydiv(mydiv(-100.0, +(intermediate, 1.0)), capital), -(10.0, +(1.571, intermediate)))))))"
grossOutput,14,39.0368937,0.049942430815854894,0.04991093876208556,24,24,9,"+(intermediate, +(intermediate, -(capital, +(+(mydiv(+(myexp(-1.0), labor), labor), +(mylog(myexp(-1.0)), -(intermediate, +(10.0, labor)))), 10.0))))"
grossOutput,15,30.2170419,0.04992212182242064,0.05020240140476317,30,30,9,"+(+(+(labor, -(intermediate, mysqrt(mysqrt(myexp(-(1.571, labor)))))), capital), +(mysqrt(mysqrt(mysqrt(myexp(-(1.571, intermediate))))), myprod(-(1.571, capital), mysqrt(myexp(-(1.571, intermediate))))))"
grossOutput,16,37.29724,0.04985434505463608,0.050112994495053846,5,5,3,"+(+(labor, capital), intermediate)"
grossOutput,17,47.3678538,0.0499191379923968,0.050469338235865115,39,39,9,"+(myprod(myprod(myprod(myprod(+(capital, labor), myexp(myexp(-(0.0, intermediate)))), myexp(myexp(-(0.0, intermediate)))), myexp(myexp(-(0.0, intermediate)))), myexp(myprod(myexp(-(0.0, myexp(mylog(intermediate)))), mysquare(mysquare(-(-3.142, 3.142)))))), myexp(mylog(intermediate)))"
grossOutput,18,31.8562424,0.04992057566227742,0.050201704735690085,20,20,10,"+(+(capital, +(labor, intermediate)), mysqrt(mysqrt(mysqrt(mydiv(3.142, myprod(-(myexp(intermediate), -(labor, myexp(intermediate))), intermediate))))))"
grossOutput,19,99.881739899,0.049799567049503515,0.050055822131325214,66,66,10,"+(+(+(+(+(+(+(+(intermediate, capital), labor), mydiv(-1.0, +(intermediate, capital))), mydiv(-1.0, +(3.142, -(-10.0, capital)))), mydiv(-1.0, +(mysquare(+(3.142, +(-100.0, intermediate))), mysqrt(capital)))), mydiv(-1.0, +(mysquare(myexp(3.142)), mysqrt(capital)))), mydiv(-1.0, +(3.142, +(3.142, +(3.142, -(-10.0, capital)))))), mydiv(-1.0, +(-1.0, +(-1.0, +(+(+(-1.0, labor), -1.0), -1.0)))))"
grossOutput,20,39.1050999,0.04990921938238922,0.05016021306436243,25,25,9,"+(+(intermediate, -(labor, mydiv(myprod(+(mysqrt(+(intermediate, labor)), -(1.0, +(-1.571, intermediate))), -1.571), mysquare(+(mydiv(1.0, -1.571), intermediate))))), capital)"
grossOutput,21,18.3326648,0.04995149554233493,0.04988674957077073,7,7,5,"+(labor, +(capital, mysquare(mysqrt(intermediate))))"
grossOutput,22,17.082253701,0.04995149554265474,0.049886749570998444,5,5,3,"+(labor, +(intermediate, capital))"
grossOutput,23,12.2549221,0.05027397465419895,0.049125075080022826,5,5,3,"+(intermediate, +(capital, labor))"
grossOutput,24,26.1198854,0.049899163732804196,0.05058458116800697,20,20,9,"+(intermediate, +(+(mydiv(-10.0, -(labor, -(-(mysquare(capital), 10.0), -(10.0, myprod(100.0, -100.0))))), labor), capital))"
grossOutput,25,40.8214287,0.0498217846029767,0.05011409385967737,41,41,10,"+(mydiv(myprod(myprod(-(+(labor, +(labor, -(-10.0, intermediate))), myprod(mysquare(mysqrt(mysqrt(1.571))), myprod(mylog(intermediate), mydiv(mysquare(labor), -(-10.0, 10.0))))), +(intermediate, -(-10.0, 10.0))), +(labor, 1.571)), myexp(capital)), +(+(intermediate, capital), labor))"
grossOutput,26,20.5816811,0.04995149554172851,0.04988674956768309,11,11,9,"mysquare(mysqrt(+(intermediate, mysquare(mysquare(mysqrt(mysqrt(+(labor, capital))))))))"
grossOutput,27,80.8676428,0.04983042445253632,0.050029065566495466,55,55,10,"+(+(mydiv(+(+(-1.0, mysqrt(1.571)), mydiv(1.0, mydiv(1.0, +(3.142, +(-1.0, -1.0))))), capital), mydiv(+(mydiv(mysquare(+(mydiv(3.142, 3.142), mylog(mydiv(intermediate, 1.0)))), -(labor, 10.0)), -(mydiv(+(10.0, 3.142), -(labor, mysqrt(+(intermediate, 100.0)))), mydiv(+(10.0, 3.142), -100.0))), -100.0)), +(+(intermediate, capital), labor))"
grossOutput,28,34.799016901,0.04991913307396198,0.05017660295251054,40,40,10,"+(mydiv(mysqrt(+(labor, mydiv(mysquare(-(3.142, mysquare(intermediate))), myprod(-(mylog(10.0), myprod(-1.571, intermediate)), labor)))), mylog(myexp(myprod(mydiv(mysquare(mysquare(intermediate)), myprod(-(mylog(10.0), myprod(-1.571, intermediate)), labor)), capital)))), +(+(labor, intermediate), capital))"
grossOutput,29,79.600923101,0.05024249523405862,0.049195069443058737,49,49,10,"+(+(+(intermediate, capital), -(0.0, myexp(-(3.142, myprod(3.142, 3.142))))), myprod(myprod(myprod(+(myprod(1.0, mydiv(-(3.142, intermediate), mysquare(+(intermediate, 10.0)))), -(labor, myprod(-(3.142, capital), myexp(mydiv(capital, -3.142))))), myexp(0.0)), myexp(myexp(-(3.142, intermediate)))), myexp(myexp(-(3.142, intermediate)))))"
grossOutput,30,24.4833907,0.05010663867834439,0.050004731142351815,26,26,10,"+(labor, +(intermediate, +(-(+(labor, -(myprod(-(0.0, 1.0), intermediate), myexp(mydiv(myprod(labor, -10.0), +(-10.0, 100.0))))), labor), +(intermediate, capital))))"
qsarAquaticToxicity,1,13.2208738,1.2834695316469693,1.5370443337468302,27,27,9,"mylog(mysquare(mylog(+(+(myexp(myprod(-(MLOGP, -1.0), 3.142)), myprod(-(TPSA(Tot), -(10.0, TPSA(Tot))), nN)), myprod(-(TPSA(Tot), -(+(GATS1p, 10.0), -3.142)), RDCHI)))))"
qsarAquaticToxicity,2,10.5640524,1.3018845486499864,1.5443961082255033,33,33,10,"+(myexp(mydiv(SAacc, +(+(+(+(+(+(RDCHI, RDCHI), -(0.0, 100.0)), nN), mydiv(RDCHI, mydiv(H-050, RDCHI))), nN), mydiv(RDCHI, mydiv(GATS1p, 10.0))))), mydiv(RDCHI, mydiv(mysqrt(GATS1p), 1.571)))"
qsarAquaticToxicity,3,10.1275378,1.2603721074463414,1.603868336140202,27,27,10,"+(myexp(-1.0), mysqrt(+(-1.571, +(+(+(+(10.0, mysquare(MLOGP)), RDCHI), mydiv(myprod(GATS1p, +(myprod(GATS1p, 1.571), mydiv(-1.0, GATS1p))), -1.0)), mysqrt(nN)))))"
qsarAquaticToxicity,4,8.626095399,1.238431645326683,1.5924698162847433,36,36,9,"+(mylog(+(myexp(mylog(+(myexp(-(MLOGP, GATS1p)), mydiv(1.571, GATS1p)))), mydiv(1.571, GATS1p))), +(mysqrt(RDCHI), mysqrt(mydiv(1.571, mydiv(mysqrt(-(+(10.0, -1.571), mylog(TPSA(Tot)))), myexp(mydiv(TPSA(Tot), mydiv(1.0, 0.0))))))))"
qsarAquaticToxicity,5,25.032150401,1.2056791088124437,1.494802007474352,60,60,9,"-(-(+(-(+(+(1.571, MLOGP), myexp(mysquare(-1.0))), 1.571), myexp(mysquare(-1.0))), mydiv(+(+(1.571, MLOGP), +(1.571, MLOGP)), +(mysquare(mydiv(RDCHI, mysqrt(myexp(GATS1p)))), myexp(mysquare(-1.0))))), mydiv(+(+(1.571, +(1.571, MLOGP)), -(-(+(+(1.571, MLOGP), myexp(GATS1p)), mydiv(+(RDCHI, C-040), myexp(+(H-050, H-050)))), RDCHI)), mysquare(mylog(10.0))))"
qsarAquaticToxicity,6,7.6238418,1.3195703645831691,1.459642978404027,24,24,10,"mysqrt(+(MLOGP, +(+(myprod(+(3.142, myexp(1.0)), +(+(3.142, myexp(+(-1.571, -1.571))), +(RDCHI, +(-1.571, -1.571)))), MLOGP), MLOGP)))"
qsarAquaticToxicity,7,13.8258639,1.2246039301496405,1.5012320673221984,31,31,9,"mysqrt(+(+(10.0, +(+(+(+(mysquare(MLOGP), RDCHI), myprod(myexp(-3.142), -(TPSA(Tot), 10.0))), RDCHI), -1.0)), +(-(100.0, +(-3.142, +(1.0, +(myexp(GATS1p), H-050)))), -100.0)))"
qsarAquaticToxicity,8,6.312184601,1.2764440726393322,1.5367711598633889,24,24,8,"mylog(mysquare(+(myprod(RDCHI, mylog(GATS1p)), +(myprod(RDCHI, mylog(GATS1p)), +(myprod(RDCHI, mylog(GATS1p)), +(myprod(RDCHI, -3.142), -(-1.0, MLOGP)))))))"
qsarAquaticToxicity,9,12.528059499,1.3766882072277327,1.4908556845676328,29,29,10,"+(RDCHI, mydiv(+(mydiv(1.0, +(mydiv(1.571, MLOGP), +(mydiv(1.571, myprod(+(MLOGP, C-040), mydiv(1.0, nN))), mydiv(1.571, myprod(mylog(C-040), MLOGP))))), 3.142), mysqrt(3.142)))"
qsarAquaticToxicity,10,9.545486,1.263453725021922,1.5109068491590403,26,26,10,"mylog(mysquare(mylog(mysquare(myprod(-(-(mysqrt(TPSA(Tot)), GATS1p), -(-1.571, myprod(myexp(RDCHI), mydiv(1.0, GATS1p)))), -(-(-1.571, MLOGP), -(-1.571, myexp(MLOGP))))))))"
qsarAquaticToxicity,11,12.9639418,1.2498859039263828,1.5182335439049115,29,29,8,"mysqrt(+(mydiv(mysqrt(myexp(-(MLOGP, -1.0))), myexp(myexp(myprod(mylog(GATS1p), RDCHI)))), +(+(myprod(10.0, mysqrt(RDCHI)), MLOGP), -(MLOGP, myexp(myprod(mylog(GATS1p), mysqrt(RDCHI)))))))"
qsarAquaticToxicity,12,7.7659913,1.3301388572048383,1.6647065025315113,14,14,10,"+(1.571, mylog(mysquare(myprod(mydiv(mylog(-(10.0, myexp(mysqrt(1.571)))), GATS1p), RDCHI))))"
qsarAquaticToxicity,13,8.235446701,1.2609583156072217,1.5028223287993627,16,16,8,"+(mysqrt(mysqrt(mylog(mysqrt(+(myexp(MLOGP), mysquare(-1.0)))))), mysqrt(+(mysqrt(TPSA(Tot)), mysquare(MLOGP))))"
qsarAquaticToxicity,14,7.5300959,1.2732274472488458,1.502780746007079,16,16,6,"+(mysquare(myprod(1.571, mysqrt(mysqrt(RDCHI)))), mydiv(MLOGP, +(mysquare(GATS1p), +(mysquare(GATS1p), 1.571))))"
qsarAquaticToxicity,15,18.345784899,1.2424494546953149,1.4894956690819134,44,44,10,"mysqrt(mylog(myprod(-(-(mydiv(myexp(MLOGP), MLOGP), myprod(mydiv(myexp(MLOGP), 3.142), -(100.0, mysquare(MLOGP)))), myprod(mydiv(myexp(MLOGP), -1.571), -(100.0, mysquare(MLOGP)))), -(myprod(myexp(MLOGP), +(mydiv(myexp(MLOGP), mysquare(MLOGP)), myexp(+(mysqrt(TPSA(Tot)), mysquare(MLOGP))))), SAacc))))"
qsarAquaticToxicity,16,7.4218639,1.3937717596560864,1.5513868613480226,13,13,9,"myexp(mysqrt(mylog(+(MLOGP, +(mylog(myprod(myexp(RDCHI), myexp(RDCHI))), RDCHI)))))"
qsarAquaticToxicity,17,7.8761181,1.2624203811566528,1.4598631543789935,20,20,10,"+(mylog(mydiv(10.0, GATS1p)), +(mydiv(GATS1p, myprod(-1.571, mydiv(10.0, mysqrt(mydiv(SAacc, mydiv(mysquare(1.571), H-050)))))), RDCHI))"
qsarAquaticToxicity,18,12.4699879,1.2431595487065814,1.5858201257603768,36,36,10,"mysqrt(+(+(+(+(10.0, +(RDCHI, myexp(mysqrt(+(GATS1p, GATS1p))))), +(RDCHI, mysquare(MLOGP))), +(RDCHI, myprod(-1.571, mydiv(mysqrt(mysquare(GATS1p)), -(-1.0, -(mysqrt(1.0), mylog(10.0))))))), myprod(-1.571, mysquare(GATS1p))))"
qsarAquaticToxicity,19,5.436417401,1.4184394076946936,1.5287346356222866,17,17,8,"-(RDCHI, +(-3.142, -(myexp(myexp(-1.571)), mydiv(-1.571, -(-10.0, -(-(H-050, MLOGP), 3.142))))))"
qsarAquaticToxicity,20,9.2169959,1.3085069795706215,1.5100897345653883,14,14,7,"mysquare(mylog(+(+(-(0.0, mylog(100.0)), mysquare(mylog(RDCHI))), -(MLOGP, -10.0))))"
qsarAquaticToxicity,21,4.8200209,1.3427813955035552,1.5541742963530112,7,7,6,"mysqrt(mysqrt(mysqrt(myexp(-(MLOGP, -10.0)))))"
qsarAquaticToxicity,22,6.7442411,1.2634529796824774,1.567429694825864,22,22,10,"mylog(+(myexp(mylog(mysquare(mysquare(MLOGP)))), +(MLOGP, +(MLOGP, +(MLOGP, +(MLOGP, +(MLOGP, myprod(mysqrt(TPSA(Tot)), mylog(100.0)))))))))"
qsarAquaticToxicity,23,15.156753601,1.2653542874677473,1.545399019357872,55,55,10,"mylog(-(-(-(-(-(-(mysquare(-10.0), 10.0), myexp(GATS1p)), myprod(myprod(mysquare(MLOGP), RDCHI), -(-1.571, 3.142))), -(3.142, mysquare(C-040))), myprod(-(3.142, -3.142), -(GATS1p, -1.571))), mylog(myprod(3.142, +(myprod(myprod(myexp(H-050), myexp(H-050)), myprod(myexp(H-050), myexp(H-050))), mysquare(myexp(myprod(-(3.142, -3.142), -(GATS1p, -1.571)))))))))"
qsarAquaticToxicity,24,4.793861999,1.4212482632385004,1.5720929324821329,8,8,6,"mysqrt(myprod(-1.571, -(-10.0, mysqrt(myexp(MLOGP)))))"
qsarAquaticToxicity,25,5.145902399,1.434241556509208,1.6122291436714777,8,8,6,"+(MLOGP, mylog(mysquare(mylog(+(10.0, TPSA(Tot))))))"
qsarAquaticToxicity,26,8.5983479,1.280649482639212,1.5361290796029239,23,23,10,"+(mysqrt(mysqrt(mysquare(+(MLOGP, +(MLOGP, mysquare(mydiv(-1.0, GATS1p))))))), mylog(+(C-040, mysqrt(mysquare(+(myexp(mylog(mysquare(RDCHI))), 3.142))))))"
qsarAquaticToxicity,27,10.9264615,1.2596404822079859,1.4789517124641036,30,30,9,"+(mylog(+(+(+(mydiv(3.142, myexp(H-050)), -1.571), +(+(mydiv(3.142, GATS1p), mydiv(3.142, myexp(H-050))), +(mydiv(3.142, GATS1p), mydiv(mysquare(MLOGP), mysquare(RDCHI))))), -1.571)), RDCHI)"
qsarAquaticToxicity,28,5.5419675,1.381127651511788,1.6043169095148127,10,10,7,"+(1.571, myprod(1.571, myexp(myexp(mydiv(-1.571, mysquare(MLOGP))))))"
qsarAquaticToxicity,29,8.4638095,1.2960406845352404,1.5104787431931317,28,28,10,"+(mysqrt(mylog(+(mysqrt(+(mysquare(mysquare(TPSA(Tot))), -(3.142, -(-100.0, myprod(-100.0, -100.0))))), mysquare(TPSA(Tot))))), +(MLOGP, +(-1.571, mysqrt(mysqrt(myexp(-(1.571, MLOGP)))))))"
qsarAquaticToxicity,30,2.3243174,1.5931270662324155,1.778496967433662,3,3,2,"+(1.571, RDCHI)"
wineRed,1,22.3126664,0.710317921580078,0.6521261611404613,34,34,10,"+(myexp(mydiv(-(myexp(myexp(myexp(mydiv(1.0, -100.0)))), myprod(sulphates, mylog(+(mysquare(myexp(alcohol)), -100.0)))), -(sulphates, myprod(myexp(sulphates), myprod(myexp(sulphates), myprod(mysqrt(sulphates), mysqrt(mysqrt(total_sulfur_dioxide)))))))), myexp(1.571))"
wineRed,2,14.0548892,0.7284252670613709,0.6715676229479361,25,25,10,"mylog(myprod(fixed_acidity, myprod(pH, -(mysquare(-(mysqrt(alcohol), mydiv(pH, myprod(volatile_acidity, -10.0)))), mysquare(mydiv(mysquare(mysqrt(-(volatile_acidity, -1.571))), mydiv(fixed_acidity, fixed_acidity)))))))"
wineRed,3,11.6608997,0.6982270584873783,0.6370995336187912,14,14,7,"+(mylog(mysquare(-(mysqrt(mydiv(1.571, sulphates)), mysqrt(alcohol)))), myexp(mysqrt(mylog(alcohol))))"
wineRed,4,24.786676001,0.6956467534621468,0.6449900677569869,47,47,10,"mysqrt(+(-(+(-(mydiv(100.0, pH), +(volatile_acidity, +(myprod(volatile_acidity, 10.0), volatile_acidity))), pH), +(mylog(myprod(volatile_acidity, mydiv(mydiv(mysquare(100.0), myexp(alcohol)), sulphates))), +(mydiv(-(myexp(myprod(density, 10.0)), myexp(alcohol)), myexp(alcohol)), mydiv(-(myexp(10.0), myexp(alcohol)), myexp(alcohol))))), pH))"
wineRed,5,20.055736501,0.6592118450695492,0.5992674188876354,42,42,10,"+(mylog(+(mydiv(+(mydiv(alcohol, pH), sulphates), chlorides), myprod(myprod(alcohol, -(myprod(mydiv(sulphates, -10.0), total_sulfur_dioxide), myprod(mydiv(mydiv(alcohol, pH), mydiv(-1.0, alcohol)), -(+(1.571, pH), +(volatile_acidity, pH))))), sulphates))), mysqrt(mysquare(mydiv(-1.0, mydiv(-100.0, alcohol)))))"
wineRed,6,16.9639065,0.6954282525544018,0.631943812515491,25,25,10,"mylog(mysquare(myexp(+(mylog(+(+(+(alcohol, alcohol), -10.0), alcohol)), mydiv(mydiv(mylog(sulphates), sulphates), mylog(mysqrt(myprod(myprod(100.0, fixed_acidity), mylog(free_sulfur_dioxide)))))))))"
wineRed,7,26.580994301,0.6719423036360386,0.627120290810525,41,41,10,"mylog(+(100.0, -(-(-(mysquare(alcohol), 10.0), mysquare(mylog(myprod(mysquare(myprod(10.0, pH)), mysquare(-(density, sulphates)))))), myprod(mylog(volatile_acidity), -(-(100.0, -(density, myprod(100.0, +(alcohol, -10.0)))), myprod(mylog(volatile_acidity), -(-(100.0, pH), total_sulfur_dioxide)))))))"
